cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00523	85495191	VBIGarVag247323_0523	SEQ00523	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV02|SEQ00849	85498540	VBIGarVag242669_0849	SEQ00849	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV03|SEQ00966	85501378	VBIGarVag247424_0966	SEQ00966	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV04|SEQ01038	85481988	VBIGarVag246433_1038	SEQ01038	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV05|SEQ01014	52547809	VBIGarVag174900_1014	SEQ01014	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV06|SEQ01211	85491249	VBIGarVag244004_1211	SEQ01211	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV07|SEQ00317	85492251	VBIGarVag249177_0317	SEQ00317	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV08|SEQ00056	85474477	VBIGarVag251521_0056	SEQ00056	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV09|SEQ00895	55260997	VBIGarVag169280_0895	SEQ00895	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV10|SEQ00789	32147650	VBIGarVag136958_0789	SEQ00789	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
GV11|SEQ00089	52548445	VBIGarVag171052_0089	SEQ00089	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000005	PATRIC	CDS	NA	Transketolase (EC 2.2.1.1)	GO:0004802	transketolase activity	go	clust_0161
