cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00592	85495333	VBIGarVag247323_0592	SEQ00592	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV01|SEQ00592	85495333	VBIGarVag247323_0592	SEQ00592	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV01|SEQ00592	85495333	VBIGarVag247323_0592	SEQ00592	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV02|SEQ00076	85496910	VBIGarVag242669_0076	SEQ00076	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV02|SEQ00076	85496910	VBIGarVag242669_0076	SEQ00076	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV02|SEQ00076	85496910	VBIGarVag242669_0076	SEQ00076	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV03|SEQ00214	85499809	VBIGarVag247424_0214	SEQ00214	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV03|SEQ00214	85499809	VBIGarVag247424_0214	SEQ00214	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV03|SEQ00214	85499809	VBIGarVag247424_0214	SEQ00214	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV04|SEQ00168	85480188	VBIGarVag246433_0168	SEQ00168	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV04|SEQ00168	85480188	VBIGarVag246433_0168	SEQ00168	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV04|SEQ00168	85480188	VBIGarVag246433_0168	SEQ00168	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV05|SEQ00315	52546353	VBIGarVag174900_0315	SEQ00315	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV05|SEQ00315	52546353	VBIGarVag174900_0315	SEQ00315	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV05|SEQ00315	52546353	VBIGarVag174900_0315	SEQ00315	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV06|SEQ00202	85489119	VBIGarVag244004_0202	SEQ00202	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV06|SEQ00202	85489119	VBIGarVag244004_0202	SEQ00202	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV06|SEQ00202	85489119	VBIGarVag244004_0202	SEQ00202	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV07|SEQ00032	85491641	VBIGarVag249177_0032	SEQ00032	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV07|SEQ00032	85491641	VBIGarVag249177_0032	SEQ00032	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV07|SEQ00032	85491641	VBIGarVag249177_0032	SEQ00032	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV08|SEQ01075	85476597	VBIGarVag251521_1075	SEQ01075	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV08|SEQ01075	85476597	VBIGarVag251521_1075	SEQ01075	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV08|SEQ01075	85476597	VBIGarVag251521_1075	SEQ01075	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV09|SEQ00031	55259203	VBIGarVag169280_0031	SEQ00031	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV09|SEQ00031	55259203	VBIGarVag169280_0031	SEQ00031	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV09|SEQ00031	55259203	VBIGarVag169280_0031	SEQ00031	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV10|SEQ00108	32146230	VBIGarVag136958_0108	SEQ00108	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0392
GV10|SEQ00108	32146230	VBIGarVag136958_0108	SEQ00108	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
GV10|SEQ00108	32146230	VBIGarVag136958_0108	SEQ00108	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Chloride channel protein	GO:0005247	voltage-gated chloride channel activity	go	clust_0392
GV11|SEQ00851	52550065	VBIGarVag171052_0851	SEQ00851	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	NA	Chloride channel protein	GO:0016020	membrane	go	clust_0392
