cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ01249	VBIGarVag247323_1249	Gardnerella vaginalis 00703Bmash	ADET01000014	PATRIC	CDS	85496703	20362	20640	-	279		hypothetical protein	GV01	clust_0957
GV02|SEQ00024	VBIGarVag242669_0024	Gardnerella vaginalis 00703C2mash	ADEU01000002	PATRIC	CDS	85496803	24438	24728	+	291		hypothetical protein	GV02	clust_0957
GV03|SEQ00404	VBIGarVag247424_0404	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	85500213	19852	20115	+	264		hypothetical protein	GV03	clust_0957
GV04|SEQ01240	VBIGarVag246433_1240	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	85482409	92755	93066	-	312		FIG00425957: hypothetical protein	GV04	clust_0957
GV05|SEQ00174	VBIGarVag174900_0174	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	52546057	77516	77779	-	264		hypothetical protein	GV05	clust_0957
GV07|SEQ01025	VBIGarVag249177_1025	Gardnerella vaginalis 1500E	ADES01000020	PATRIC	CDS	85493736	19817	20080	+	264		hypothetical protein	GV07	clust_0957
GV12|SEQ00014	VBIGarVag144721_0014	Gardnerella vaginalis 5-1	NZ_ADAN01000002	PATRIC	CDS	37852678	19716	19883	+	168		FIG00425957: hypothetical protein	GV12	clust_0957
GV13|SEQ01254	VBIGarVag244533_1254	Gardnerella vaginalis 55152	ADEQ01000024	PATRIC	CDS	85488560	86522	86833	-	312		hypothetical protein	GV13	clust_0957
GV14|SEQ00937	VBIGarVag244375_0937	Gardnerella vaginalis 6119V5	ADEW01000009	PATRIC	CDS	85503769	72834	73097	-	264		hypothetical protein	GV14	clust_0957
GV15|SEQ00060	VBIGarVag249709_0060	Gardnerella vaginalis 6420B	ADEP01000001	PATRIC	CDS	85483606	71203	71466	-	264		hypothetical protein	GV15	clust_0957
GV16|SEQ00071	VBIGarVag246379_0071	Gardnerella vaginalis 75712	ADEM01000002	PATRIC	CDS	85477247	89451	89762	-	312		FIG00425957: hypothetical protein	GV16	clust_0957
GV17|SEQ00013	VBIGarVag146634_0013	Gardnerella vaginalis AMD	NZ_ADAM01000001	PATRIC	CDS	37850022	19666	19929	+	264		FIG00425957: hypothetical protein	GV17	clust_0957
GV18|SEQ00644	VBIGarVag4823_0644	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000118	PATRIC	CDS	42070055	15773	16084	-	312		FIG00425957: hypothetical protein	GV18	clust_0957
GV19|SEQ00275	VBIGarVag39333_0276	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627403	333612	333923	-	312		FIG00425957: hypothetical protein	GV19	clust_0957
GV20|SEQ01238	VBIGarVag188338_1238	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191352	1552889	1553200	+	312		hypothetical protein	GV20	clust_0957
GV21|SEQ01221	VBIGarVag274454_1222	Gardnerella vaginalis JCP7275	ATJS01000195	PATRIC	CDS	183969348	408	719	-	312		hypothetical protein	GV21	clust_0957
GV22|SEQ01009	VBIGarVag276801_1010	Gardnerella vaginalis JCP7276	ATJR01000080	PATRIC	CDS	183971539	3240	3551	+	312		FIG00425957: hypothetical protein	GV22	clust_0957
GV23|SEQ01241	VBIGarVag276017_1241	Gardnerella vaginalis JCP7659	ATJQ01000209	PATRIC	CDS	183975060	674	964	-	291		hypothetical protein	GV23	clust_0957
GV25|SEQ01253	VBIGarVag270495_1253	Gardnerella vaginalis JCP7719	ATJO01000173	PATRIC	CDS	183980613	25131	25421	+	291		hypothetical protein	GV25	clust_0957
GV26|SEQ00730	VBIGarVag272749_0730	Gardnerella vaginalis JCP8017A	ATJN01000036	PATRIC	CDS	183982269	24770	25060	+	291		hypothetical protein	GV26	clust_0957
GV27|SEQ00562	VBIGarVag276930_0562	Gardnerella vaginalis JCP8017B	ATJM01000020	PATRIC	CDS	183984890	7699	7989	-	291		hypothetical protein	GV27	clust_0957
GV28|SEQ01046	VBIGarVag271349_1046	Gardnerella vaginalis JCP8066	ATJL01000128	PATRIC	CDS	183988932	20850	21128	+	279		hypothetical protein	GV28	clust_0957
GV29|SEQ01206	VBIGarVag265473_1206	Gardnerella vaginalis JCP8070	ATJK01000171	PATRIC	CDS	183992025	3401	3691	+	291		hypothetical protein	GV29	clust_0957
GV31|SEQ01002	VBIGarVag264983_1002	Gardnerella vaginalis JCP8151A	ATJI01000080	PATRIC	CDS	183997162	680	970	-	291		hypothetical protein	GV31	clust_0957
GV32|SEQ00890	VBIGarVag277040_0890	Gardnerella vaginalis JCP8151B	ATJH01000077	PATRIC	CDS	183999750	468	758	-	291		hypothetical protein	GV32	clust_0957
GV35|SEQ00687	VBIGarVag272169_0687	Gardnerella vaginalis JCP8522	ATJE01000059	PATRIC	CDS	184007749	668	946	-	279		hypothetical protein	GV35	clust_0957
