cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00659	VBIGarVag247323_0659	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495471	80761	81459	-	699		FIG00672187: hypothetical protein	GV01	clust_0766
GV02|SEQ00144	VBIGarVag242669_0144	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497050	115517	116215	-	699		FIG00672187: hypothetical protein	GV02	clust_0766
GV03|SEQ00140	VBIGarVag247424_0140	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499656	72950	73705	+	756		FIG00672187: hypothetical protein	GV03	clust_0766
GV04|SEQ00253	VBIGarVag246433_0253	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480362	133266	133946	-	681		FIG00672187: hypothetical protein	GV04	clust_0766
GV05|SEQ00242	VBIGarVag174900_0242	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546202	73033	73788	+	756		FIG00672187: hypothetical protein	GV05	clust_0766
GV06|SEQ00123	VBIGarVag244004_0123	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85488957	26471	27151	+	681		FIG00672187: hypothetical protein	GV06	clust_0766
GV07|SEQ00107	VBIGarVag249177_0107	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491795	120692	121372	-	681		FIG00672187: hypothetical protein	GV07	clust_0766
GV08|SEQ00988	VBIGarVag251521_0988	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476419	77426	78106	+	681		FIG00672187: hypothetical protein	GV08	clust_0766
GV09|SEQ00112	VBIGarVag169280_0112	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259371	82578	82931	-	354		FIG00672187: hypothetical protein	GV09	clust_0766
GV10|SEQ00033	VBIGarVag136958_0033	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146076	43419	44153	+	735		FIG00672187: hypothetical protein	GV10	clust_0766
GV12|SEQ00564	VBIGarVag144721_0564	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853821	71838	72572	+	735		FIG00672187: hypothetical protein	GV12	clust_0766
GV13|SEQ00082	VBIGarVag244533_0082	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486100	81392	82072	+	681		FIG00672187: hypothetical protein	GV13	clust_0766
GV14|SEQ00616	VBIGarVag244375_0616	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503096	127075	127830	-	756		FIG00672187: hypothetical protein	GV14	clust_0766
GV15|SEQ01055	VBIGarVag249709_1055	Gardnerella vaginalis 6420B	ADEP01000013	PATRIC	CDS	85485702	18929	19663	-	735		FIG00672187: hypothetical protein	GV15	clust_0766
GV16|SEQ00156	VBIGarVag246379_0156	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477426	85990	86670	+	681		FIG00672187: hypothetical protein	GV16	clust_0766
GV17|SEQ00604	VBIGarVag146634_0604	Gardnerella vaginalis AMD	NZ_ADAM01000005	PATRIC	CDS	37851260	18859	19593	-	735		FIG00672187: hypothetical protein	GV17	clust_0766
GV18|SEQ00921	VBIGarVag4823_0921	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000134	PATRIC	CDS	42070646	1735	2415	-	681		FIG00672187: hypothetical protein	GV18	clust_0766
GV19|SEQ00130	VBIGarVag39333_0130	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627098	150025	150705	-	681		FIG00672187: hypothetical protein	GV19	clust_0766
GV20|SEQ00010	VBIGarVag188338_0010	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54188790	10983	11663	-	681		FIG00672187: hypothetical protein	GV20	clust_0766
GV21|SEQ00222	VBIGarVag274454_0222	Gardnerella vaginalis JCP7275	ATJS01000010	PATRIC	CDS	183967091	17641	18321	+	681		FIG00672187: hypothetical protein	GV21	clust_0766
GV22|SEQ00163	VBIGarVag276801_0163	Gardnerella vaginalis JCP7276	ATJR01000002	PATRIC	CDS	183969716	29221	29901	-	681		FIG00672187: hypothetical protein	GV22	clust_0766
GV23|SEQ00076	VBIGarVag276017_0076	Gardnerella vaginalis JCP7659	ATJQ01000007	PATRIC	CDS	183972447	41343	42041	-	699		FIG00672187: hypothetical protein	GV23	clust_0766
GV24|SEQ00061	VBIGarVag268944_0062	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	183975216	54005	54685	-	681		FIG00672187: hypothetical protein	GV24	clust_0766
GV25|SEQ00015	VBIGarVag270495_0015	Gardnerella vaginalis JCP7719	ATJO01000001	PATRIC	CDS	183977887	16772	17470	+	699		FIG00672187: hypothetical protein	GV25	clust_0766
GV26|SEQ00197	VBIGarVag272749_0197	Gardnerella vaginalis JCP8017A	ATJN01000009	PATRIC	CDS	183981146	16760	17458	+	699		FIG00672187: hypothetical protein	GV26	clust_0766
GV27|SEQ00288	VBIGarVag276930_0288	Gardnerella vaginalis JCP8017B	ATJM01000011	PATRIC	CDS	183984311	45076	45774	+	699		FIG00672187: hypothetical protein	GV27	clust_0766
GV28|SEQ00192	VBIGarVag271349_0192	Gardnerella vaginalis JCP8066	ATJL01000015	PATRIC	CDS	183987045	18032	18730	+	699		FIG00672187: hypothetical protein	GV28	clust_0766
GV29|SEQ00268	VBIGarVag265473_0268	Gardnerella vaginalis JCP8070	ATJK01000011	PATRIC	CDS	183989914	11645	12343	-	699		FIG00672187: hypothetical protein	GV29	clust_0766
GV30|SEQ00196	VBIGarVag267667_0196	Gardnerella vaginalis JCP8108	ATJJ01000005	PATRIC	CDS	183992442	27208	27888	-	681		FIG00672187: hypothetical protein	GV30	clust_0766
GV31|SEQ00393	VBIGarVag264983_0393	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	183995839	70221	70919	-	699		FIG00672187: hypothetical protein	GV31	clust_0766
GV32|SEQ00073	VBIGarVag277040_0073	Gardnerella vaginalis JCP8151B	ATJH01000004	PATRIC	CDS	183997978	55446	56144	-	699		FIG00672187: hypothetical protein	GV32	clust_0766
GV33|SEQ00102	VBIGarVag265557_0102	Gardnerella vaginalis JCP8481A	ATJG01000009	PATRIC	CDS	184000877	16025	16759	-	735		FIG00672187: hypothetical protein	GV33	clust_0766
GV34|SEQ01026	VBIGarVag270440_1026	Gardnerella vaginalis JCP8481B	ATJF01000116	PATRIC	CDS	184005734	41455	42189	-	735		FIG00672187: hypothetical protein	GV34	clust_0766
GV35|SEQ00278	VBIGarVag272169_0278	Gardnerella vaginalis JCP8522	ATJE01000008	PATRIC	CDS	184006848	46033	46731	-	699		FIG00672187: hypothetical protein	GV35	clust_0766
