cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ01268	VBIGarVag247323_1268	Gardnerella vaginalis 00703Bmash	ADET01000015	PATRIC	CDS	85496742	1827	2972	-	1146		GTP pyrophosphokinase (EC 2.7.6.5)	GV01	clust_1226
GV04|SEQ00331	VBIGarVag246433_0331	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480527	13211	14341	-	1131		FIG01279648: hypothetical protein	GV04	clust_1226
GV06|SEQ00371	VBIGarVag244004_0371	Gardnerella vaginalis 1400E	ADER01000011	PATRIC	CDS	85489485	35248	36378	+	1131		FIG01279648: hypothetical protein	GV06	clust_1226
GV07|SEQ00735	VBIGarVag249177_0735	Gardnerella vaginalis 1500E	ADES01000013	PATRIC	CDS	85493123	32778	33923	+	1146		GTP pyrophosphokinase // Bsu YwaC	GV07	clust_1226
GV08|SEQ01244	VBIGarVag251521_1244	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476951	364317	365450	-	1134		FIG01279648: hypothetical protein	GV08	clust_1226
GV10|SEQ01059	VBIGarVag136958_1059	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32148208	1432875	1433480	+	606		hypothetical protein	GV10	clust_1226
GV11|SEQ00511	VBIGarVag171052_0511	Gardnerella vaginalis 41V	AEJE01000031	PATRIC	CDS	52549347	8980	10113	+	1134		"GTP pyrophosphokinase "	GV11	clust_1226
GV20|SEQ00294	VBIGarVag188338_0294	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189389	334505	335638	-	1134		"GTP pyrophosphokinase "	GV20	clust_1226
GV24|SEQ00497	VBIGarVag268944_0498	Gardnerella vaginalis JCP7672	ATJP01000025	PATRIC	CDS	183976132	42	1172	-	1131		GTP pyrophosphokinase // Bsu YwaC	GV24	clust_1226
GV25|SEQ01300	VBIGarVag270495_1300	Gardnerella vaginalis JCP7719	ATJO01000185	PATRIC	CDS	183980723	14370	15515	+	1146		GTP pyrophosphokinase (EC 2.7.6.5)	GV25	clust_1226
GV26|SEQ00341	VBIGarVag272749_0341	Gardnerella vaginalis JCP8017A	ATJN01000020	PATRIC	CDS	183981457	14339	15484	+	1146		GTP pyrophosphokinase (EC 2.7.6.5)	GV26	clust_1226
GV27|SEQ00201	VBIGarVag276930_0201	Gardnerella vaginalis JCP8017B	ATJM01000006	PATRIC	CDS	183984126	14337	15482	+	1146		GTP pyrophosphokinase (EC 2.7.6.5)	GV27	clust_1226
