cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00698	VBIGarVag247323_0698	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495555	129058	131082	+	2025		FIG00544816: hypothetical protein	GV01	clust_0931
GV02|SEQ00182	VBIGarVag242669_0182	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497132	163738	165762	+	2025		FIG00544816: hypothetical protein	GV02	clust_0931
GV03|SEQ00097	VBIGarVag247424_0097	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499562	11546	13570	+	2025		FIG00544816: hypothetical protein	GV03	clust_0931
GV04|SEQ00292	VBIGarVag246433_0292	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480446	182825	184849	+	2025		FIG00544816: hypothetical protein	GV04	clust_0931
GV05|SEQ00199	VBIGarVag174900_0199	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546108	11556	13580	+	2025		FIG00544816: hypothetical protein	GV05	clust_0931
GV06|SEQ00429	VBIGarVag244004_0429	Gardnerella vaginalis 1400E	ADER01000012	PATRIC	CDS	85489604	34155	36179	-	2025		FIG00544816: hypothetical protein	GV06	clust_0931
GV07|SEQ00164	VBIGarVag249177_0164	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491917	192933	194957	-	2025		FIG00544816: hypothetical protein	GV07	clust_0931
GV08|SEQ00948	VBIGarVag251521_0948	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476333	26496	28520	-	2025		FIG00544816: hypothetical protein	GV08	clust_0931
GV09|SEQ00154	VBIGarVag169280_0154	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259461	132177	134201	+	2025		FIG00544816: hypothetical protein	GV09	clust_0931
GV11|SEQ00443	VBIGarVag171052_0443	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	52549203	28613	30637	-	2025		FIG00544816: hypothetical protein	GV11	clust_0931
GV13|SEQ00045	VBIGarVag244533_0045	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486020	34484	36508	-	2025		FIG00544816: hypothetical protein	GV13	clust_0931
GV14|SEQ00661	VBIGarVag244375_0661	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503194	187076	189100	-	2025		FIG00544816: hypothetical protein	GV14	clust_0931
GV16|SEQ00116	VBIGarVag246379_0116	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477340	33157	35181	-	2025		FIG00544816: hypothetical protein	GV16	clust_0931
